0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
LIGAMENTOPEXIA,PÉLVICA,LAPAROSCÓPICA,,,,,,,,,,,,,,
CAVIDADE,E,PAREDES,PÉLVICAS,,,,,,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
NEURECTOMIA,PRÉ-SACRAL,OU,DO,NERVO,GÊNITO-FEMORAL,,,,,,,,,,,
CAVIDADE,E,PAREDES,PÉLVICAS,,,,,,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
RESSECÇÃO,DE,TUMOR,DE,PAREDE,ABDOMINAL,PÉLVICA,,,,,,,,,,
CAVIDADE,E,PAREDES,PÉLVICAS,,,,,,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
RESSECÇÃO,OU,LIGADURA,DE,VARIZES,PÉLVICAS,,,,,,,,,,,
CAVIDADE,E,PAREDES,PÉLVICAS,,,,,,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
RESSECÇÃO,OU,LIGADURA,LAPAROSCÓPICA,DE,VARIZES,PÉLVICAS,,,,,,,,,,
CAVIDADE,E,PAREDES,PÉLVICAS,,,,,,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
SECÇÃO,DE,LIGAMENTOS,ÚTERO-SACROS,,,,,,,,,,,,,
CAVIDADE,E,PAREDES,PÉLVICAS,,,,,,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
SECÇÃO,LAPAROSCÓPICA,DE,LIGAMENTOS,ÚTERO-SACROS,,,,,,,,,,,,
CAVIDADE,E,PAREDES,PÉLVICAS,,,,,,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
TRATAMENTO,DE,CÂNCER,DE,OVÁRIO,(DEBULKING),,,,,,,,,,,
CAVIDADE,E,PAREDES,PÉLVICAS,,,,,,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
TRATAMENTO,DE,CÂNCER,DE,OVÁRIO,(DEBULKING),VIA,LAPAROSCÓPICA,,,,,,,,,
CAVIDADE,E,PAREDES,PÉLVICAS,,,,,,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
AMNIORREDUÇÃO,OU,AMNIOINFUSÃO,,,,,,,,,,,,,,
ASPIRAÇÃO,MANUAL,INTRA-UTERINA,(AMIU),PÓS-ABORTAMENTO,,,,,,,,,,,,
ASSISTÊNCIA,AO,TRABALHO,DE,PARTO,,,,,,,,,,,,
CERCLAGEM,DO,COLO,UTERINO,,,,,,,,,,,,,
GRAVIDEZ,ECTÓPICA,-,CIRURGIA,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,
AMB:,Seg.,Ambulatorial,,,,,,,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
HCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,
REF:,Plano,Referência,,,,,,,,,,,,,,
PAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,
Rol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,
GRAVIDEZ,ECTÓPICA,-,CIRURGIA,POR,VIDEOLAPAROSCOPIA,,,,,,,,,,,
MATURAÇÃO,CERVICAL,PARA,INDUÇÃO,DE,ABORTAMENTO,OU,TRABALHO,DE,PARTO,,,,,,,
INVERSÃO,UTERINA,-,REDUÇÃO,MANUAL,OU,TRATAMENTO,CIRURGICO,,,,,,,,,
PARTO,POR,VIA,VAGINAL,,,,,,,,,,,,,
PARTO,CESARIANO,(COM,DIRETRIZ,DE,UTILIZAÇÃO),,,,,,,,,,,
REVISÃO,OBSTÉTRICA,DE,PARTO,OCORRIDO,FORA,DO,HOSPITAL,(INCLUI,"EXAME,",DEQUITAÇÃO,E,SUTURA,DE,,,
LACERAÇÕES,ATÉ,DE,2º,GRAU),,,,,,,,,,,,
VERSÃO,CEFÁLICA,EXTERNA,,,,,,,,,,,,,,
Seg. Ambulatorial,HCO,HSO,REF,,,,,,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
PARTOS,E,OUTROS,PROCEDIMENTOS,,,,,,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
SISTEMA,GENITAL,E,REPRODUTOR,FEMININO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
BIÓPSIA,ESTEREOTÁXICA,DE,ENCÉFALO,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
CIRURGIA,INTRACRANIANA,POR,VIA,ENDOSCÓPICA,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
CRANIOTOMIA,PARA,REMOÇÃO,DE,CORPO,ESTRANHO,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
DERIVAÇÃO,VENTRICULAR,EXTERNA,,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
DRENAGEM,ESTEREOTÁXICA,-,"CISTOS,",HEMATOMAS,OU,ABSCESSOS,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
IMPLANTE,DE,CATETER,INTRACRANIANO,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
IMPLANTE,DE,ELETRODOS,E/OU,GERADOR,PARA,ESTIMULAÇÃO,CEREBRAL,PROFUNDA,(COM,DIRETRIZ,DE,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
IMPLANTE,ESTEREOTÁXICO,DE,CATETER,PARA,BRAQUITERAPIA,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
IMPLANTE,INTRACEREBROVENTRICULAR,DE,BOMBA,DE,INFUSÃO,DE,FARMACOS,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
IMPLANTE,INTRA-TECAL,DE,BOMBAS,PARA,INFUSÃO,DE,FÁRMACOS,(INCLUI,MEDICAMENTO),-,COM,DIRETRIZ,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
LOCALIZAÇÃO,ESTEREOTÁXICA,DE,CORPO,ESTRANHO,INTRACRANIANO,COM,REMOÇÃO,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,
AMB:,Seg.,Ambulatorial,,,,,,,,,,,,,,
HCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,
REF:,Plano,Referência,,,,,,,,,,,,,,
PAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,
Rol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,
Seg. Ambulatorial,HCO,HSO,REF,,,,,,,,,,,,,
LOCALIZAÇÃO,ESTEREOTÁXICA,DE,LESÕES,INTRACRANIANAS,COM,REMOÇÃO,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
MICROCIRURGIA,PARA,TUMORES,INTRACRANIANOS,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
MICROCIRURGIA,VASCULAR,INTRACRANIANA,,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
PUNÇÃO,SUBDURAL,OU,VENTRICULAR,TRANSFONTANELA,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
RESSECÇÃO,DE,MUCOCELE,FRONTAL,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
SISTEMA,DE,DERIVAÇÃO,VENTRICULAR,INTERNA,COM,VÁLVULAS,"(INSTALAÇÃO,",RETIRADA,OU,REVISÕES),,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
TRATAMENTO,CIRÚRGICO,DA,EPILEPSIA,(COM,DIRETRIZ,DE,UTILIZAÇÃO),,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
TRATAMENTO,CIRÚRGICO,DA,FÍSTULA,LIQUÓRICA,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
TRATAMENTO,CIRÚRGICO,DA,MENINGOENCEFALOCELE,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
TRATAMENTO,CIRÚRGICO,DE,TUMORES,CEREBRAIS,COM,OU,SEM,MICROSCOPIA,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
TRATAMENTO,CIRÚRGICO,DE,TUMORES,DA,REGIÃO,SELAR,POR,ACESSO,ENDOSCÓPICO,OU,CONVENCIONAL,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
TRATAMENTO,CIRÚRGICO,DO,ABSCESSO,ENCEFÁLICO,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
TRATAMENTO,CIRÚRGICO,DO,HEMATOMA,"EXTRADURAL,",SUBDURAL,OU,INTRACEREBRAL,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
TRATAMENTO,CIRÚRGICO,DO,HEMATOMA,SUBDURAL,CRÔNICO,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
TRATAMENTO,PRÉ-NATAL,DAS,HIDROCEFALIAS,E,CISTOS,CEREBRAIS,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
CORDOTOMIA-MIELOTOMIAS,POR,RADIOFREQUÊNCIA,(COM,DIRETRIZ,DE,UTILIZAÇÃO),,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
IMPLANTE,DE,ELETRODOS,E/OU,GERADOR,PARA,ESTIMULAÇÃO,MEDULAR,(COM,DIRETRIZ,DE,UTILIZAÇÃO),,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
MICROCIRURGIA,A,CÉU,ABERTO,POR,RADIOFREQUÊNCIA,DA,ZONA,DE,ENTRADA,DA,RAIZ,DORSAL,,,,
(DREZOTOMIA,-,DREZ),-,COM,DIRETRIZ,DE,UTILIZAÇÃO,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,
AMB:,Seg.,Ambulatorial,,,,,,,,,,,,,,
HCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,
REF:,Plano,Referência,,,,,,,,,,,,,,
PAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,
Rol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,
Seg. Ambulatorial,HCO,HSO,REF,,,,,,,,,,,,,
PUNÇÃO,LIQUÓRICA,RAQUIANA,OU,CISTERNAL,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
TAMPÃO,SANGÜÍNEO,PERIDURAL,PARA,TRATAMENTO,DE,CEFALÉIA,PÓS,PUNÇÃO,(NÃO,INDICADO,NA,,,,,
PROFILAXIA,DA,CEFALÉIA),,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
BIÓPSIA,DE,NERVO,,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
BLOQUEIO,DE,NERVO,PERIFÉRICO,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
BLOQUEIO,FENÓLICO,E/OU,ALCOÓLICO,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
BLOQUEIO,COM,TOXINA,BOTULÍNICA,TIPO,A,PARA,TRATAMENTO,DE,DISTONIAS,"FOCAIS,",ESPASMO,,,,,
HEMIFACIAL,E,ESPASTICIDADE,(COM,DIRETRIZ,DE,UTILIZAÇÃO),,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
DENERVAÇÃO,PERCUTÂNEA,DE,FACETA,ARTICULAR,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
ENXERTO,DE,NERVO,,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
ENXERTO,DE,NERVO,INTERFASCICULAR,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
ENXERTO,PARA,REPARO,DE,NERVO,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
EXCISÃO,DE,TUMORES,DOS,NERVOS,PERIFÉRICOS,(COM,OU,SEM,ENXERTO,INTERFASCICULAR),,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
EXPLORAÇÃO,CIRÚRGICA,DE,NERVO,(NEURÓLISE,EXTERNA),,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
EXTIRPAÇÃO,DE,NEUROMA,,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
IMPLANTE,DE,GERADOR,PARA,NEUROESTIMULAÇÃO,(COM,DIRETRIZ,DE,UTILIZAÇÃO),,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
LESÃO,DE,NERVOS,ASSOCIADA,À,LESÃO,ÓSSEA,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
LESÃO,ESTEREOTÁXICA,DE,ESTRUTURAS,PROFUNDAS,PARA,TRATAMENTO,DA,DOR,OU,MOVIMENTO,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
MICROCIRURGIA,DE,NERVOS,PERIFÉRICOS,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,
AMB:,Seg.,Ambulatorial,,,,,,,,,,,,,,
HCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,
REF:,Plano,Referência,,,,,,,,,,,,,,
PAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,
Rol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,
Seg. Ambulatorial,HCO,HSO,REF,,,,,,,,,,,,,
MICROCIRURGIA,DO,PLEXO,BRAQUIAL,COM,A,"EXPLORAÇÃO,",NEURÓLISE,E,ENXERTOS,INTERFASCICULARES,,,,,,
PARA,REPARO,DAS,LESÕES,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
MICRONEURÓLISE,INTRANEURAL,OU,INTRAFASCICULAR,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
NEURÓLISE,DAS,SÍNDROMES,COMPRESSIVAS,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
REPOSIÇÃO,DE,FÁRMACO(S),EM,BOMBAS,IMPLANTADAS,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
RESSECÇÃO,DE,NEUROMA,,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
REVISÃO,DE,SISTEMA,IMPLANTADOS,PARA,INFUSÃO,DE,FÁRMACOS,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
RIZOTOMIA,PERCUTÂNEA,COM,RADIOFREQUÊNCIA,(COM,DIRETRIZ,DE,UTILIZAÇÃO),,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
SIMPATECTOMIA,POR,VIDEOTORACOSCOPIA,,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
TRANSPOSIÇÃO,DE,NERVO,,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
TRATAMENTO,CIRÚRGICO,DAS,NEUROPATIAS,COMPRESSIVAS,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
DESCOMPRESSÃO,VASCULAR,DE,NERVOS,CRANIANOS,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
NEUROTOMIA,SELETIVA,DO,TRIGÊMIO,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
BLOQUEIO,DO,SISTEMA,NERVOSO,AUTÔNOMO,,,,,,,,,,,,
SISTEMA,NERVOSO,AUTÔNOMO,,,,,,,,,,,,,,
SISTEMA,NERVOSO,-,CENTRAL,E,PERIFÉRICO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,
LESÃO,DO,SISTEMA,NERVOSO,AUTÔNOMO,,,,,,,,,,,,
SISTEMA,NERVOSO,AUTÔNOMO,,,,,,,,,,,,,,
